rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
189,"spotify:track:23dWz5UASX9AiwPSM4256l","Smolasty, francis, Pedro, Tribbs","Duże Oczy","WM Poland/WMI",4,177,78,"218481"
190,"spotify:track:5iK30kSIKdZwTL0lurXdnj","Asster, whysowavy","GWIAZDA","asster",190,-1,1,"217917"
191,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",25,161,15,"216462"
192,"spotify:track:3fsukGRaCYqfoQ010VQGcC","Pezet, Auer","Dom Nad Wodą","2022 Pezet",86,185,10,"215214"
193,"spotify:track:4woTEX1wYOTGDqNXuavlRC","Eminem, Dina Rae","Superman","Aftermath",148,186,15,"214731"
194,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",4,-1,81,"214428"
195,"spotify:track:0MGWZKl3gRiL7V3WV7VRrt","Kabe, Miszel","Bon Appétit","QueQuality",7,169,14,"213700"
196,"spotify:track:4FD8J0l0Wrw5HdNV2Dj1ST","Quebonafide, Duit, Daria Zawiałow","BUBBLETEA","QueQuality",1,-1,129,"213614"
197,"spotify:track:3T601uaEcVdVmGE5w3BSDW","ReTo, Wroobel","Balon","spacerange",12,120,5,"211354"
198,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",26,-1,91,"210547"
199,"spotify:track:260GY4QuycIf7IFPVrUewf","Kukon","Kocham Cię","Soul Records",199,-1,1,"210096"
200,"spotify:track:0wjEqyMMRTiC5He6tSkyAN","Kaz Bałagane, Szpaku, Worek","Moonrock","NARKOPOP LABEL",200,-1,1,"209783"
